dept,applicant.gender,admitted,school_score
B,male,1,0.4749972484532
B,male,1,0.00022456086227
B,male,1,0.378163841547024
B,male,1,0.420075476190226
B,male,1,0.3460525005964457
B,male,1,0.0039314887761116
B,male,1,0.5798340048254351
B,male,1,0.3820435115216112
B,male,1,0.2886032187870381
B,male,1,0.8354903590014409
B,male,1,0.9664084563602294
B,male,1,0.561199734398007
B,male,1,0.3758331939742645
B,male,1,0.1073770502573876
B,male,1,0.0911034042746536
B,male,1,0.8079352560835191
B,male,1,0.0570396496125739
B,male,1,0.2217978912383086
B,male,1,0.1701484482967015
B,male,1,0.9036159223793504
B,male,1,0.7652393062756593
B,male,1,0.7044014852565614
B,male,1,0.9528419769190763
B,male,1,0.6922304109828744
B,male,1,0.6411385972012692
B,male,1,0.4281945724354288
B,male,1,0.9379482586331346
B,male,1,0.1999321155352031
B,male,1,0.7834044469935261
B,male,1,0.2264533303539533
B,male,1,0.0306478608107969
B,male,1,0.3594984184507855
B,male,1,0.8826403196136311
B,male,1,0.2152947709968012
B,male,1,0.5643987405667295
B,male,1,0.8762571264531296
B,male,1,0.1804750151692872
B,male,1,0.9075215088129848
B,male,1,0.5487786115836149
B,male,1,0.7535807827985948
B,male,1,0.0826180372926723
B,male,1,0.1187263960541853
B,male,1,0.1937636763833502
B,male,1,0.9138271786040888
B,male,1,0.2193828866808733
B,male,1,0.999853526039062
B,male,1,0.0653046622550947
B,male,1,0.7417083601396798
B,male,1,0.0573414822738623
B,male,1,0.6095592562237228
B,male,1,0.1397657166008086
B,male,1,0.4063769349451108
B,male,1,0.3405582914653601
B,male,1,0.8963129357438325
B,male,1,0.4238682285076089
B,male,1,0.7871577910050056
B,male,1,0.4351121349945289
B,male,1,0.0549294123099024
B,male,1,0.4307041133855699
B,male,1,0.9898162156684462
B,male,1,0.7251947338742756
B,male,1,0.4509853823002758
B,male,1,0.3207321965953136
B,male,1,0.849849688709047
B,male,1,0.9337689154549174
B,male,1,0.8746736761867416
B,male,1,0.4929568707985757
B,male,1,0.2517569779418868
B,male,1,0.0527363646736674
B,male,1,0.3520901460883602
B,male,1,0.0174116126973544
B,male,1,0.8633609880393084
B,male,1,0.2389749514641667
B,male,1,0.1802278718685345
B,male,1,0.8948893104934224
B,male,1,0.8117934305927259
B,male,1,0.4710315192848076
B,male,1,0.3315149825901788
B,male,1,0.168859262411138
B,male,1,0.9396155483337508
B,male,1,0.9103063764086596
B,male,1,0.1503000037299651
B,male,1,0.8838511881893438
B,male,1,0.5205550122152771
B,male,1,0.9190281503114368
B,male,1,0.2432779431224263
B,male,1,0.5989878497335038
B,male,1,0.3437226736666958
B,male,1,0.8977438703266165
B,male,1,0.128453693164195
B,male,1,0.9347438045299152
B,male,1,0.2235617847065739
B,male,1,0.7947610235786315
B,male,1,0.9358990416540048
B,male,1,0.4125725616346102
B,male,1,0.7616676783642988
B,male,1,0.161843564041676
B,male,1,0.4671195529880151
B,male,1,0.1367392346887185
B,male,1,0.1579555006184508
B,male,1,0.0086956161783904
B,male,1,0.4876736052104157
B,male,1,0.7988518960739693
B,male,1,0.4534149288458469
B,male,1,0.248980626572341
B,male,1,0.6235944763760298
B,male,1,0.6553024927747763
B,male,1,0.5822368096738513
B,male,1,0.1199823547498512
B,male,1,0.2196600478723566
B,male,1,0.8970754215209856
B,male,1,0.7664467694482267
B,male,1,0.5086024964450852
B,male,1,0.3494226969577391
B,male,1,0.8278604052026032
B,male,1,0.6368406214010872
B,male,1,0.1984762112384533
B,male,1,0.936843257184426
B,male,1,0.1264074093607595
B,male,1,0.0491454715750353
B,male,1,0.4004717250841128
B,male,1,0.7340673744373462
B,male,1,0.7518209426215393
B,male,1,0.0092011551652742
B,male,1,0.0106856214242706
B,male,1,0.4602437264579671
B,male,1,0.0948728545357864
B,male,1,0.5986546972049407
B,male,1,0.0045212439576424
B,male,1,0.366318564833814
B,male,1,0.6839884222022715
B,male,1,0.3095361980474973
B,male,1,0.5123823761520242
B,male,1,0.3177026793846702
B,male,1,0.2277409640685735
B,male,1,0.4122345810075983
B,male,1,0.6062011300068946
B,male,1,0.4930674685803251
B,male,1,0.5126558320308364
B,male,1,0.4724394583917839
B,male,1,0.87999222863912
B,male,1,0.9286856724047192
B,male,1,0.8934151088050175
B,male,1,0.3200426135975451
B,male,1,0.3145868961896447
B,male,1,0.0475420932136031
B,male,1,0.5014275118687281
B,male,1,0.3961750466428274
B,male,1,0.7248884041221977
B,male,1,0.2548826105505076
B,male,1,0.1381337449079582
B,male,1,0.0300023412126236
B,male,1,0.8316545904592878
B,male,1,0.7151021322689289
B,male,1,0.7181741072582697
B,male,1,0.3237631480425178
B,male,1,0.8675478097233653
B,male,1,0.8506142180158257
B,male,1,0.6426291558862915
B,male,1,0.8030408011838186
B,male,1,0.0970234512386231
B,male,1,0.7885476589709414
B,male,1,0.4842633020156801
B,male,1,0.2599627053224117
B,male,1,0.0307307597509873
B,male,1,0.2009532664040646
B,male,1,0.8321859523088849
B,male,1,0.439608198631721
B,male,1,0.3778915470009255
B,male,1,0.6303987125286352
B,male,1,0.1240580867328196
B,male,1,0.3934520626119725
B,male,1,0.9970409161563862
B,male,1,0.4834713546648981
B,male,1,0.4961815275445866
B,male,1,0.0583629280280778
B,male,1,0.0883210302637715
B,male,1,0.0492434796547751
B,male,1,0.6784471970473508
B,male,1,0.3721083218658063
B,male,1,0.7215472670893042
B,male,1,0.3751493792022715
B,male,1,0.2369662447753771
B,male,1,0.3377379796835289
B,male,1,0.5232016163760861
B,male,1,0.017735131833761
B,male,1,0.7842364573115053
B,male,1,0.5787260971043179
B,male,1,0.0404267420027342
B,male,1,0.8156551353120123
B,male,1,0.7772907418024497
B,male,1,0.3494250128707383
B,male,1,0.3315236247008045
B,male,1,0.4866311096200432
B,male,1,0.1648866777186503
B,male,1,0.972245080021889
B,male,1,0.620362538206611
B,male,1,0.243894711601538
B,male,1,0.9262255776588594
B,male,1,0.9501891488944288
B,male,1,0.9321985537180592
B,male,1,0.8237517262761093
B,male,1,0.4050854557760875
B,male,1,0.3410815772178689
B,male,1,0.231589642864782
B,male,1,0.6223021783787075
B,male,1,0.5957021912901918
B,male,1,0.2769759338038156
B,male,1,0.8808818562388808
B,male,1,0.66599884583002
B,male,1,0.8845163947411144
B,male,1,0.1731549302426471
B,male,1,0.667997080528016
B,male,1,0.1223436748759095
B,male,1,0.7899496713574995
B,male,1,0.5401424721497142
B,male,1,0.2306186548786034
B,male,1,0.2785723648156263
B,male,1,0.1454146389271187
B,male,1,0.7630055000193547
B,male,1,0.6970776535873981
B,male,1,0.8656369484221815
B,male,1,0.7088297691912465
B,male,1,0.3713536914836988
B,male,1,0.9156915175790388
B,male,1,0.668037885856878
B,male,1,0.0744985047770596
B,male,1,0.0806048243577984
B,male,1,0.5727875399421644
B,male,1,0.3927759414594501
B,male,1,0.080953187450978
B,male,1,0.9794979857826316
B,male,1,0.4061446666679612
B,male,1,0.7463291045146587
B,male,1,0.2660175708412697
B,male,1,0.1929849484356586
B,male,1,0.5037313903404431
B,male,1,0.615757007818215
B,male,1,0.6871266827743557
B,male,1,0.1538940341261788
B,male,1,0.4084928614942181
B,male,1,0.295285127266264
B,male,1,0.2861191486543777
B,male,1,0.3742353923494939
B,male,1,0.5680041253666531
B,male,1,0.8194501421124859
B,male,1,0.7998276272194312
B,male,1,0.1929001447816993
B,male,1,0.1953590963564851
B,male,1,0.8098809070923245
B,male,1,0.9340058873818604
B,male,1,0.95539252944061
B,male,1,0.8106236381524348
B,male,1,0.1121920259499427
B,male,1,0.0839547980038646
B,male,1,0.4788596613075848
B,male,1,0.6801487827265378
B,male,1,0.6269857527796285
B,male,1,0.0378243362190213
B,male,1,0.1456449313476471
B,male,1,0.6518723453940437
B,male,1,0.1318426239522179
B,male,1,0.1161527727410238
B,male,1,0.6642011871470163
B,male,1,0.7294593806851657
B,male,1,0.7839554863017594
B,male,1,0.6569116521612648
B,male,1,0.7161209747660695
B,male,1,0.6752139795055337
B,male,1,0.8519270442048518
B,male,1,0.2066925978763572
B,male,1,0.2797124437328656
B,male,1,0.6306458802167744
B,male,1,0.6820883685102802
B,male,1,0.0755560077674684
B,male,1,0.4983087804544694
B,male,1,0.1282690570757871
B,male,1,0.9748117215368154
B,male,1,0.1343686074456923
B,male,1,0.6630016697100144
B,male,1,0.1773842663602971
B,male,1,0.0046730660570172
B,male,1,0.8023734744803772
B,male,1,0.0067178311484006
B,male,1,0.2443243099240519
B,male,1,0.783409245119945
B,male,1,0.4516217817666901
B,male,1,0.0421441953791952
B,male,1,0.5190342351315026
B,male,1,0.8910616697663776
B,male,1,0.8880877756449319
B,male,1,0.5394544015666188
B,male,1,0.1719800130609822
B,male,1,0.595339128112651
B,male,1,0.9870170970863068
B,male,1,0.7614897898451751
B,male,1,0.5212819575575292
B,male,1,0.696207891857087
B,male,1,0.3650925225621357
B,male,1,0.1002297249553596
B,male,1,0.390103117327919
B,male,1,0.2962356859539639
B,male,1,0.7720018813063674
B,male,1,0.0576501766967975
B,male,1,0.5880674964673166
B,male,1,0.6159285534130678
B,male,1,0.6499732273168892
B,male,1,0.9585580014858858
B,male,1,0.4886898898651054
B,male,1,0.3025236769583765
B,male,1,0.8144471605183098
B,male,1,0.3077781000542052
B,male,1,0.8871117648660187
B,male,1,0.8559510955327787
B,male,1,0.0140856102468712
B,male,1,0.2763983171068436
B,male,1,0.6375648211385088
B,male,1,0.8347019011825709
B,male,1,0.1977074491653372
B,male,1,0.3570992618116141
B,male,1,0.5015800495858792
B,male,1,0.9591607912189816
B,male,1,0.4716905143919264
B,male,1,0.0707414278430196
B,male,1,0.6813359749693302
B,male,1,0.4739558275884256
B,male,1,0.0544605779697078
B,male,1,0.2752691831685391
B,male,1,0.1132078325635645
B,male,1,0.3914138083076727
B,male,1,0.4244396495987582
B,male,1,0.732956233072184
B,male,1,0.0053286657554685
B,male,1,0.0267193159838016
B,male,1,0.5420817146548663
B,male,1,0.4986594964484118
B,male,1,0.4372566999662107
B,male,1,0.916937774579226
B,male,1,0.8884282917595303
B,male,1,0.3345498220065332
B,male,1,0.1227218065818988
B,male,1,0.3301444053253805
B,male,1,0.90079971582243
B,male,1,0.3815996467357608
B,male,1,0.7662498783438313
B,male,1,0.4434738335536908
B,male,1,0.5341415864741209
B,male,1,0.4701418248895238
B,male,0,0.0110509244876882
B,male,0,0.3384320849917009
B,male,0,0.4282838096069458
B,male,0,0.8177132045464279
B,male,0,0.1383798637764826
B,male,0,0.3657838964945371
B,male,0,0.6635205478491059
B,male,0,0.2288769802901961
B,male,0,0.9209903017583304
B,male,0,0.0322207436717302
B,male,0,0.6557820408786624
B,male,0,0.747467116739727
B,male,0,0.0351793894119276
B,male,0,0.7825678823173047
B,male,0,0.1217099104456955
B,male,0,0.5646326809536344
B,male,0,0.3507812661761021
B,male,0,0.7216031592792224
B,male,0,0.9664894342833809
B,male,0,0.8994436004728245
B,male,0,0.3221801187098938
B,male,0,0.0609403645957491
B,male,0,0.291850146897231
B,male,0,0.5632738923464965
B,male,0,0.9602982449112488
B,male,0,0.5623984695384271
B,male,0,0.6659973041776245
B,male,0,0.8161564964514194
B,male,0,0.7006186881465465
B,male,0,0.4708003631518312
B,male,0,0.2655471755807264
B,male,0,0.699109926002549
B,male,0,0.0993403420374939
B,male,0,0.2054179883402657
B,male,0,0.7071631468686861
B,male,0,0.4967532897352229
B,male,0,0.8345644662135377
B,male,0,0.2425863556636087
B,male,0,0.7898083465421137
B,male,0,0.3334902569197459
B,male,0,0.108825598696474
B,male,0,0.7130171902664401
B,male,0,0.0736473172652888
B,male,0,0.6607420923006458
B,male,0,0.0159050164897344
B,male,0,0.3446932428032372
B,male,0,0.2828537563444608
B,male,0,0.4732379067295921
B,male,0,0.9330782382760044
B,male,0,0.9699619199603314
B,male,0,0.2684303687396527
B,male,0,0.3486092215135271
B,male,0,0.637462947943427
B,male,0,0.0267573749873132
B,male,0,0.967609415436858
B,male,0,0.4640546082753519
B,male,0,0.3038136436061557
B,male,0,0.1351992237831712
B,male,0,0.0409895375562475
B,male,0,0.6802244967763351
B,male,0,0.1631383283424423
B,male,0,0.8770093812916697
B,male,0,0.3236161382400345
B,male,0,0.5389137318048278
B,male,0,0.8275187104464409
B,male,0,0.0582661885353485
B,male,0,0.7729448589681019
B,male,0,0.9405493014615416
B,male,0,0.9917569231548764
B,male,0,0.5913258543500381
B,male,0,0.4393441675138874
B,male,0,0.9938591695072344
B,male,0,0.2983857364456616
B,male,0,0.0053765336032477
B,male,0,0.8659612104032683
B,male,0,0.0881786559859594
B,male,0,0.5769560063582327
B,male,0,0.2477978831611225
B,male,0,0.3650784207182634
B,male,0,0.2486614289021732
B,male,0,0.9519375993292734
B,male,0,0.5916343637081287
B,male,0,0.1776160344098689
B,male,0,0.9436324048034668
B,male,0,0.3469290246339209
B,male,0,0.916455355672043
B,male,0,0.0443450160222859
B,male,0,0.6645814691171914
B,male,0,0.6291303031256325
B,male,0,0.7473622633975623
B,male,0,0.742302429648011
B,male,0,0.9245671300024856
B,male,0,0.9624072266445154
B,male,0,0.723896163742803
B,male,0,0.0083944303001206
B,male,0,0.5820367308694037
B,male,0,0.6247579224195458
B,male,0,0.1158670356245693
B,male,0,0.0507149314840948
B,male,0,0.2079890452177453
B,male,0,0.1140444825206163
B,male,0,0.8529143868926442
B,male,0,0.4586637060426305
B,male,0,0.4250705223351965
B,male,0,0.8111628243909086
B,male,0,0.5948520199605977
B,male,0,0.4902287271318517
B,male,0,0.7291504734944626
B,male,0,0.7776919617660194
B,male,0,0.4076333113786635
B,male,0,0.9331699495827704
B,male,0,0.2519480183089
B,male,0,0.9200800552875766
B,male,0,0.7431174823006953
B,male,0,0.5111494444916336
B,male,0,0.9461752139241204
B,male,0,0.0036070978569145
B,male,0,0.3061668633440076
B,male,0,0.247036475343198
B,male,0,0.6129522576562628
B,male,0,0.0549057733304243
B,male,0,0.333561258488753
B,male,0,0.8912847631762614
B,male,0,0.6902668229224207
B,male,0,0.0946954352539022
B,male,0,0.612643098128707
B,male,0,0.2518121046252821
B,male,0,0.0719418544744204
B,male,0,0.7220120914692182
B,male,0,0.9870250246985102
B,male,0,0.0493848676960232
B,male,0,0.7861525082352196
B,male,0,0.7236064550108183
B,male,0,0.3375007214562509
B,male,0,0.8719485025219212
B,male,0,0.6630890247750784
B,male,0,0.3167818609587608
B,male,0,0.0974148042294715
B,male,0,0.6527808426129842
B,male,0,0.6313130856030976
B,male,0,0.6855448488484582
B,male,0,0.3133530156619801
B,male,0,0.5454322446738294
B,male,0,0.0182105045362648
B,male,0,0.4644797133673988
B,male,0,0.7866375225855259
B,male,0,0.1932859553479089
B,male,0,0.00151846249203
B,male,0,0.9139328612995544
B,male,0,0.6150109352940922
B,male,0,0.512737522482987
B,male,0,0.9933688889194036
B,male,0,0.7930408511696373
B,male,0,0.1398452893729176
B,male,0,0.1544747909115907
B,male,0,0.6640923736140527
B,male,0,0.6846394036132009
B,male,0,0.084607367010101
B,male,0,0.7588263102064908
B,male,0,0.7006153210740799
B,male,0,0.4906736209467826
B,male,0,0.6546493699122768
B,male,0,0.8082443455627195
B,male,0,0.1909118798207435
B,male,0,0.2251380293969485
B,male,0,0.1654043656137029
B,male,0,0.8025595403411102
B,male,0,0.1217062143890271
B,male,0,0.8974585780996157
B,male,0,0.6154604893550109
B,male,0,0.4074468958912589
B,male,0,0.9263034110739088
B,male,0,0.2271978212307333
B,male,0,0.6284198441939375
B,male,0,0.9489272603670216
B,male,0,0.2474471212273343
B,male,0,0.9352931550110049
B,male,0,0.3425650080284421
B,male,0,0.7466206547372904
B,male,0,0.1802543832806651
B,male,0,0.4223713154092637
B,male,0,0.215637856969307
B,male,0,0.2300899336603431
B,male,0,0.4650541439508379
B,male,0,0.9687954491527294
B,male,0,0.6022486969657546
B,male,0,0.4605839379246164
B,male,0,0.8063755536942235
B,male,0,0.4977167701195151
B,male,0,0.3203899030091848
B,male,0,0.8129276632526379
B,male,0,0.7940090916746201
B,male,0,0.8015293735053711
B,male,0,0.4167229315610705
B,male,0,0.8551933239193377
B,male,0,0.6265457409119918
B,male,0,0.0168950117012147
B,male,0,0.7773506504345287
B,male,0,0.1275458929217673
B,male,0,0.5830338251042146
B,male,0,0.2400355364787006
B,male,0,0.0803414578785975
B,male,0,0.2669468199002013
B,male,0,0.1065489571296929
B,male,0,0.9408231467959258
B,male,0,0.3829251693322488
B,male,0,0.9327309250789116
B,female,1,0.1850630038474292
B,female,1,0.500728377787915
B,female,1,0.1317022023735379
B,female,1,0.7154827869636875
B,female,1,0.9998520371938984
B,female,1,0.8824768774225497
B,female,1,0.8466622137537118
B,female,1,0.5550252820570094
B,female,1,0.3272525064653259
B,female,1,0.6769290845946632
B,female,1,0.6879622155024995
B,female,1,0.1708192848494822
B,female,1,0.2865092474558791
B,female,1,0.3011211044713697
B,female,1,0.4434815643524867
B,female,1,0.1029451931345232
B,female,1,0.1722046772896902
B,female,0,0.1904195467657656
B,female,0,0.3014555275317322
B,female,0,0.890766218970558
B,female,0,0.7197846089096495
B,female,0,0.3600709318344338
B,female,0,0.00310981178437
B,female,0,0.879381620916251
B,female,0,0.1738613443097583
C,male,1,0.242399053282577
C,male,1,0.298433126796551
C,male,1,0.8636197764008388
C,male,1,0.6804129582777615
C,male,1,0.1765023007523269
C,male,1,0.1056696102179715
C,male,1,0.3798724401120795
C,male,1,0.1668838409496601
C,male,1,0.5295097856004832
C,male,1,0.6869200081826259
C,male,1,0.1232275854399048
C,male,1,0.5516078350641908
C,male,1,0.0423410239899333
C,male,1,0.7966656938187537
C,male,1,0.074577094063515
C,male,1,0.4198498652971473
C,male,1,0.197744015470238
C,male,1,0.7631973146468437
C,male,1,0.8559772424076989
C,male,1,0.4253673342364202
C,male,1,0.0677227748963943
C,male,1,0.5226439100008397
C,male,1,0.9953476013582204
C,male,1,0.136162880048117
C,male,1,0.7430921292184376
C,male,1,0.2515482013091764
C,male,1,0.5170383112970679
C,male,1,0.4079422667575105
C,male,1,0.8495798108471045
C,male,1,0.9716430322719806
C,male,1,0.434049487933698
C,male,1,0.0413752638169292
C,male,1,0.16501500137479
C,male,1,0.4978859414034374
C,male,1,0.706923716548897
C,male,1,0.8423086238778591
C,male,1,0.8749749796580928
C,male,1,0.2077326419009669
C,male,1,0.2308205221032399
C,male,1,0.9211847744674164
C,male,1,0.8937291744205655
C,male,1,0.220106450495275
C,male,1,0.0415867572102653
C,male,1,0.1956027507556665
C,male,1,0.055182023018841
C,male,1,0.4842045255532382
C,male,1,0.045587684074771
C,male,1,0.1883704552061602
C,male,1,0.2776589946788641
C,male,1,0.660675301022418
C,male,1,0.541036119827471
C,male,1,0.5017659575747087
C,male,1,0.2907569114508797
C,male,1,0.4757875552466646
C,male,1,0.8703118338190918
C,male,1,0.3122567044047539
C,male,1,0.008926477323323
C,male,1,0.227286724400943
C,male,1,0.2976805994415866
C,male,1,0.0907387435957283
C,male,1,0.3622003417634263
C,male,1,0.2845720073754216
C,male,1,0.3639745870345805
C,male,1,0.1104894808023941
C,male,1,0.1724998999479036
C,male,1,0.6290588017863278
C,male,1,0.5040528675964853
C,male,1,0.0363946645048474
C,male,1,0.9548899429357972
C,male,1,0.5674583383277001
C,male,1,0.726397883172566
C,male,1,0.660269553153275
C,male,1,0.7530967896957304
C,male,1,0.3258588781517053
C,male,1,0.1660246746218588
C,male,1,0.0835794097189039
C,male,1,0.6131703697567792
C,male,1,0.6319824574176008
C,male,1,0.073730984856544
C,male,1,0.3993903891694873
C,male,1,0.1273378121184641
C,male,1,0.0541477008109946
C,male,1,0.5455655679115776
C,male,1,0.1117289704718439
C,male,1,0.2385968617337459
C,male,1,0.1876444451357486
C,male,1,0.1222680996410711
C,male,1,0.1507442930971853
C,male,1,0.9516268346283834
C,male,1,0.6073971762900041
C,male,1,0.5338614269997921
C,male,1,0.7445262017946669
C,male,1,0.357946923876106
C,male,1,0.6394870271547884
C,male,1,0.2840579894997038
C,male,1,0.1411877996362034
C,male,1,0.5668480794823497
C,male,1,0.8260799284679017
C,male,1,0.5564811322874149
C,male,1,0.3084801867849301
C,male,1,0.1027706390373984
C,male,1,0.6414625079165777
C,male,1,0.9065115881996018
C,male,1,0.4372893569280391
C,male,1,0.0372171937615954
C,male,1,0.7902007240316794
C,male,1,0.8289356638358039
C,male,1,0.4803450875985879
C,male,1,0.1954181362328257
C,male,1,0.8810711027433683
C,male,1,0.1128767861141146
C,male,1,0.9125177586898704
C,male,1,0.9800440350994802
C,male,1,0.6281348777512276
C,male,1,0.7414007082367493
C,male,1,0.6687996827402571
C,male,1,0.4797071330172593
C,male,1,0.8754191405506169
C,male,1,0.5534170526315534
C,male,1,0.3664246376040733
C,male,0,0.6519236039173333
C,male,0,0.6407426756560971
C,male,0,0.3585037476052328
C,male,0,0.2709008525096172
C,male,0,0.6209482053161621
C,male,0,0.435815828570268
C,male,0,0.1999806824035979
C,male,0,0.2277551989861437
C,male,0,0.5222869010311953
C,male,0,0.3916266194402431
C,male,0,0.1356864051741741
C,male,0,0.8557482864374943
C,male,0,0.8998800369324094
C,male,0,0.377079823705623
C,male,0,0.5930086150482665
C,male,0,0.4567098229176013
C,male,0,0.6033030034014629
C,male,0,0.2036631058506042
C,male,0,0.8874234915569932
C,male,0,0.1317761033313692
C,male,0,0.0971243615985489
C,male,0,0.5316974722351032
C,male,0,0.4382929858112925
C,male,0,0.4255728026718171
C,male,0,0.7649053977201369
C,male,0,0.0708863293556576
C,male,0,0.5811683354705373
C,male,0,0.6565205820640345
C,male,0,0.1987857519061169
C,male,0,0.2068035109851501
C,male,0,0.4651997731461076
C,male,0,0.4815060260764897
C,male,0,0.9088417381484994
C,male,0,0.1657667426181909
C,male,0,0.2068880058010059
C,male,0,0.6411482059459405
C,male,0,0.6690706395630361
C,male,0,0.0493280273319058
C,male,0,0.7121086651295145
C,male,0,0.2282851616905181
C,male,0,0.9775417802259666
C,male,0,0.9389500168286892
C,male,0,0.5697821164620858
C,male,0,0.7589354364945384
C,male,0,0.1313560015173177
C,male,0,0.0925439507370448
C,male,0,0.0732120213590415
C,male,0,0.531776671290982
C,male,0,0.3871928582079698
C,male,0,0.4659037317994117
C,male,0,0.1205289739779051
C,male,0,0.4637022320489473
C,male,0,0.3137402869192532
C,male,0,0.6343368264287266
C,male,0,0.4572954881210028
C,male,0,0.6487874823518344
C,male,0,0.4738650364527285
C,male,0,0.0030398146886767
C,male,0,0.2048731286403494
C,male,0,0.8416994753712259
C,male,0,0.1018327732271555
C,male,0,0.1166964092521605
C,male,0,0.8366405960123763
C,male,0,0.92654287452469
C,male,0,0.4582953329022229
C,male,0,0.2510230795558213
C,male,0,0.3638238295701033
C,male,0,0.152855187060426
C,male,0,0.3197742348484017
C,male,0,0.7349892186494279
C,male,0,0.793669422414455
C,male,0,0.923667983216382
C,male,0,0.2850556444829704
C,male,0,0.3600448795561406
C,male,0,0.0190943883624689
C,male,0,0.6796359764950326
C,male,0,0.769086027925589
C,male,0,0.7963767220956097
C,male,0,0.1235699517841196
C,male,0,0.4815266990157629
C,male,0,0.6353973091954479
C,male,0,0.6391865703677961
C,male,0,0.4613237188612561
C,male,0,0.5254717721801054
C,male,0,0.6627633362978047
C,male,0,0.1826463399261184
C,male,0,0.2780535741579919
C,male,0,0.5230279564375525
C,male,0,0.3613514098126864
C,male,0,0.5161807293231568
C,male,0,0.4902422072344105
C,male,0,0.3273373840204125
C,male,0,0.3156630076856658
C,male,0,0.7249626644245024
C,male,0,0.4093356491572112
C,male,0,0.8984092808257441
C,male,0,0.3778303516601689
C,male,0,0.9806713666062834
C,male,0,0.8249096006664527
C,male,0,0.664705556142199
C,male,0,0.9667529805331704
C,male,0,0.7892412083252314
C,male,0,0.9907576858076624
C,male,0,0.766138255485884
C,male,0,0.4628020251359378
C,male,0,0.6533624711985977
C,male,0,0.819305293201888
C,male,0,0.4660712200741053
C,male,0,0.9249036977878238
C,male,0,0.8839340680611545
C,male,0,0.8033346452085286
C,male,0,0.6994882449817685
C,male,0,0.5120913129166345
C,male,0,0.5436557260919521
C,male,0,0.5680003960378324
C,male,0,0.3498794905370542
C,male,0,0.966107932558408
C,male,0,0.1838646116691881
C,male,0,0.2833977386278162
C,male,0,0.4565888318476668
C,male,0,0.6318308495619126
C,male,0,0.9508413434466524
C,male,0,0.1235808332919338
C,male,0,0.0781437916471751
C,male,0,0.4599620237936193
C,male,0,0.7599056356901416
C,male,0,0.7673602473066067
C,male,0,0.5850131614107477
C,male,0,0.8012426363704442
C,male,0,0.2654457909495968
C,male,0,0.537624922463332
C,male,0,0.7393159828582045
C,male,0,0.5101237706575831
C,male,0,0.520608983798841
C,male,0,0.96015521556854
C,male,0,0.2497030507265157
C,male,0,0.0118189562369462
C,male,0,0.2144063809244631
C,male,0,0.6910609504962274
C,male,0,0.294080042120347
C,male,0,0.9802738664511852
C,male,0,0.4222135653040143
C,male,0,0.6043942336126249
C,male,0,0.382679693002263
C,male,0,0.897473145416869
C,male,0,0.530262976997634
C,male,0,0.9508514649476634
C,male,0,0.6898661382729525
C,male,0,0.5508946102315997
C,male,0,0.2801880552399198
C,male,0,0.4548528055712315
C,male,0,0.5911832982781707
C,male,0,0.6454702011683381
C,male,0,0.9728939038961336
C,male,0,0.9143248949664988
C,male,0,0.0443337616015522
C,male,0,0.0893780642314461
C,male,0,0.6099721398036111
C,male,0,0.2656834342089292
C,male,0,0.4972187286805346
C,male,0,0.8793162198227166
C,male,0,0.3021710128017418
C,male,0,0.2123673223426119
C,male,0,0.8383267561605726
C,male,0,0.5295709297734722
C,male,0,0.0554287780840235
C,male,0,0.3290416843189102
C,male,0,0.2190335762272266
C,male,0,0.2454479838276574
C,male,0,0.2694410301502156
C,male,0,0.2371122689349661
C,male,0,0.5393572657429874
C,male,0,0.3233845436953739
C,male,0,0.8222511936908992
C,male,0,0.0658199707129503
C,male,0,0.1612794443020262
C,male,0,0.1349023470252429
C,male,0,0.1201036809081375
C,male,0,0.9994816931031306
C,male,0,0.1312608031398038
C,male,0,0.1056359956373867
C,male,0,0.405733385541184
C,male,0,0.5690948565027786
C,male,0,0.3772746789491077
C,male,0,0.1710345231449628
C,male,0,0.9074738838520244
C,male,0,0.4645607642889411
C,male,0,0.222905494008451
C,male,0,0.7711893550015277
C,male,0,0.9106051536508843
C,male,0,0.2112987014657762
C,male,0,0.1420149209650079
C,male,0,0.2603880785741664
C,male,0,0.433561074782872
C,male,0,0.9894147987644908
C,male,0,0.3150697647071137
C,male,0,0.1498914501014155
C,male,0,0.6926391348267544
C,male,0,0.9452332999665658
C,male,0,0.9536445955728952
C,male,0,0.3563251291421776
C,male,0,0.1207615172450714
C,male,0,0.5310220909314366
C,male,0,0.2351505178113438
C,male,0,0.1051763197336166
C,female,1,0.4406349519166307
C,female,1,0.5671340866014392
C,female,1,0.1025006755943723
C,female,1,0.2844081363151095
C,female,1,0.7925137164149432
C,female,1,0.8012236179998676
C,female,1,0.4613664791079302
C,female,1,0.4380358120271185
C,female,1,0.8709275673184627
C,female,1,0.0336278761719469
C,female,1,0.8983075500673107
C,female,1,0.7290028185741396
C,female,1,0.4663412506119359
C,female,1,0.4644825947581257
C,female,1,0.3270255910149053
C,female,1,0.3280365494989687
C,female,1,0.6050316500506949
C,female,1,0.916336184314436
C,female,1,0.9826748401031506
C,female,1,0.0048638191643771
C,female,1,0.3274141752915415
C,female,1,0.0687002099885182
C,female,1,0.2943797834136463
C,female,1,0.2768685565147665
C,female,1,0.6329381277276739
C,female,1,0.6630815737739867
C,female,1,0.8769231434030694
C,female,1,0.422773631630793
C,female,1,0.0067220603458748
C,female,1,0.7733070761525755
C,female,1,0.2470555834728799
C,female,1,0.799650486239893
C,female,1,0.5715584302252955
